name,image1,image2,price,link,product_type
BLUE CORD SET,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_blue_hoodie_4_73ec0a5e-b0e6-410c-84a4-b6f559492ed5.jpg?v=1739792424,,"₹2,999",https://www.bonkerscorner.com/collections/co-ord-sets/products/blue-cord-set-1,co-ords
NAVY BLUE CORD SET,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_navy_blue_set_4.jpg?v=1739791548,,"₹2,999",https://www.bonkerscorner.com/collections/co-ord-sets/products/navy-blue-cord-set-1,co-ords
DEEP SEA BLUE CORD SET,https://www.bonkerscorner.com/cdn/shop/files/20241203_084153000_iOS.jpg?v=1733391130,,"₹2,999",https://www.bonkerscorner.com/collections/co-ord-sets/products/deep-sea-blue-cord-set-1,co-ords
PALE BLOOM CORD SET,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_pale_bloom_set_7.jpg?v=1739787669,,"₹2,999",https://www.bonkerscorner.com/collections/co-ord-sets/products/pale-bloom-cord-set-1,co-ords
TAUPE CORD SET,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner-taupe-cord01_8.jpg?v=1739530470,,"₹2,999",https://www.bonkerscorner.com/collections/co-ord-sets/products/taupe-cord-set-1,co-ords
DONALD DUCK DOUBLE COLOURED UP CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/donald-duck-double-coloured-up-co-ord-set-xs-bonkerscorner-store-33690529497188.jpg?v=1728981334,,"₹2,499",https://www.bonkerscorner.com/collections/co-ord-sets/products/donald-duck-double-coloured-up-co-ord-set,co-ords
MINTY FRESH CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/Bonkers_mint_set07.jpg?v=1720179667,,"₹2,300",https://www.bonkerscorner.com/collections/co-ord-sets/products/minty-fresh-co-ord-set,co-ords
CREAM UP CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/cream-up-co-ord-set-xs-bonkerscorner-store-33690351370340.jpg?v=1728983257,,"₹2,300",https://www.bonkerscorner.com/collections/co-ord-sets/products/cream-up-co-ord-set,co-ords
PURPLE STRAPLESS CO-ORD SET,https://www.bonkerscorner.com/cdn/shop/files/purple-strapless-co-ord-set-xs-bonkerscorner-store-33689697517668.jpg?v=1728984286,,"₹1,299",https://www.bonkerscorner.com/collections/co-ord-sets/products/purple-strapless-co-ord-set,co-ords
JADE RIBBED BIKER SET,https://www.bonkerscorner.com/cdn/shop/files/jade-ribbed-biker-set-xs-bonkerscorner-store-33689337561188.jpg?v=1728979946,,₹999,https://www.bonkerscorner.com/collections/co-ord-sets/products/jade-ribbed-biker-set,co-ords
