name,image,price,product_link,product_type
Cotton Mix Slim Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_03_T17_1277I_E1_X_EC_0","₹2,399.00",/cotton-mix-slim-fit-jeans/p/P60594826.html,jeans
Cotton Rich Oversized Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_1581M_Y0_X_EC_0",₹999.00,/cotton-rich-oversized-joggers/p/P60602727.html,jeans
Slim Fit Textured Stretch Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1411T_KH_X_EC_0","₹1,999.00",/slim-fit-textured-stretch-trousers/p/P60594891.html,jeans
Tapered Fit Pleat Front Stretch Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6110T_Y0_X_EC_0","₹2,249.00",/tapered-fit-pleat-front-stretch-chinos/p/P60584882.html,jeans
Slim Fit Corduroy Stretch Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7504S_HL_X_EC_0","₹2,449.00",/slim-fit-corduroy-stretch-chinos/p/P60607186.html,jeans
Pure Cotton Seersucker Belted Chino Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_2022M_V4_X_EC_0","₹1,749.00",/pure-cotton-seersucker-belted-chino-shorts/p/P60580119.html,jeans
Linen Rich Striped Chino Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_2023M_ZZ_X_EC_0","₹1,649.00",/linen-rich-striped-chino-shorts/p/P60580470.html,jeans
Slim Fit Tea Dyed Stretch Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_2668S_KH_X_EC_0","₹1,749.00",/slim-fit-tea-dyed-stretch-jeans/p/P60584411.html,jeans
Tapered Fit Linen Blend Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5742M_F0_X_EC_0","₹2,699.00",/tapered-fit-linen-blend-trousers/p/P60581231.html,jeans
Pure Cotton Drawstring Jersey Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_1960M_UT_X_EC_0",₹999.00,/pure-cotton-drawstring-jersey-shorts/p/P60584127.html,jeans
