name,image1,image2,price,link,product_type
GREY STRIPED FULL SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/GreyStripedFullSleeveShirt_5.jpg?v=1764141727,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/grey-striped-full-sleeve-shirt,shirts
BLUE VINTAGE STRIPED FULL SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/BlueVintageStripedFullSleeveShirt_6.jpg?v=1764139859,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/blue-vintage-striped-full-sleeve-shirt,shirts
CHARCOAL CABANA FULL SLEEVE STRIPED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/CharcoalCabanaFullSleeveStripedShirt_8.jpg?v=1764141163,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/charcoal-cabana-full-sleeve-striped-shirt,shirts
SOLID CHARCOAL TEXTURED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/WhatsAppImage2025-11-26at10.30.07AM_5.jpg?v=1764133952,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/solid-charcoal-textured-shirt-1,shirts
SOLID KHAKI TEXTURED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/SHIRTS7.jpg?v=1761298287,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/solid-khaki-textured-shirt,shirts
SOLID OLIVE TEXTURED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/SHIRTS14.jpg?v=1761215483,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/solid-olive-textured-shirt,shirts
GREEN PLAID FULL SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/GreenPlaidFullSleeveShirt_7.jpg?v=1764142051,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/green-plaid-full-sleeve-shirt,shirts
BLUE VINTAGE STRIPED SHORT SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/stripes19.jpg?v=1760603405,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/blue-vintage-striped-short-sleeve-shirt,shirts
CHARCOAL CABANA SHORT SLEEVE STRIPED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/stripes15.jpg?v=1760602995,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/charcoal-cabana-short-sleeve-striped-shirt,shirts
ASH CABANA SHORT SLEEVE STRIPED SHIRT,https://www.bonkerscorner.com/cdn/shop/files/stripes8.jpg?v=1760602642,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/ash-cabana-short-sleeve-striped-shirt,shirts
PINK VINTAGE STRIPE SHORT SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/PinkVintageStripeShortSleeveShirt_3.jpg?v=1760601446,,"₹1,599",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/pink-vintage-stripe-short-sleeve-shirt,shirts
BLACK GRID THEORY SHIRT,https://www.bonkerscorner.com/cdn/shop/files/BlackGridTheoryShirt_1.jpg?v=1755066989,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/black-grid-theory-shirt,shirts
RED GRID THEORY SHIRT,https://www.bonkerscorner.com/cdn/shop/files/RedGridTheoryShirt_14.jpg?v=1755066513,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/red-grid-theory-shirt,shirts
GREY MUSE CASUAL HALF SLEEVE SHIRT,https://www.bonkerscorner.com/cdn/shop/files/BonkersManGreyMuseCasualHalfSleeveShirt_5.jpg?v=1751538163,,"₹1,799",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/grey-muse-casual-half-sleeve-shirt,shirts
WHITE KNIT SHIRT,https://www.bonkerscorner.com/cdn/shop/files/Bonkers_Man___White_Knit_Shirt_14.jpg?v=1751539701,,"₹1,699",https://www.bonkerscorner.com/collections/regular-fit-shirt-men/products/white-knit-shirt,shirts
