name,image,price,product_link,product_type
Animal Print Cowl Neck Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_2327W_J4_X_EC_0","₹1,199.00",/animal-print-cowl-neck-blouse/p/P60705234.html,tops
Cable Knit Sequin Knitted Vest with Wool,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T38_0352_T3_X_EC_0","₹1,699.00",/cable-knit-sequin-knitted-vest-with-wool/p/P60704082.html,tops
Pointelle Sparkle Button Front Cardigan,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_5368U_S0_X_EC_0","₹2,499.00",/pointelle-sparkle-button-front-cardigan/p/P60700279.html,tops
Lurex Ruched Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_6444_S0_X_EC_0","₹1,199.00",/lurex-ruched-top/p/P60697464.html,tops
Textured Scoop Neck Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_2021C_KY_X_EC_0",₹799.00,/textured-scoop-neck-top/p/P60695277.html,tops
Cupro Rich Printed Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3178T_Y4_X_EC_0","₹3,999.00",/cupro-rich-printed-midaxi-waisted-dress/p/P60625813.html,tops
Cotton Blend Floral Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_8041W_Y4_X_EC_0","₹1,199.00",/cotton-blend-floral-blouse/p/P60692844.html,tops
Faux Leather Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_3870_SH_X_EC_0","₹1,799.00",/faux-leather-top/p/P60692802.html,tops
Jersey Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_3872_NU_X_EC_0",₹999.00,/jersey-top/p/P60691601.html,tops
Ribbed Funnel Neck Split Hem Knitted Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_5311T_JV_X_EC_0","₹3,299.00",/ribbed-funnel-neck-split-hem-knitted-top/p/P60682937.html,tops
Jersey Textured One Shoulder Vest,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_3662_P6_X_EC_0",₹799.00,/jersey-textured-one-shoulder-vest/p/P60679000.html,tops
Printed Short Sleeve Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_5653_E4_X_EC_0","₹1,249.00",/printed-short-sleeve-top/p/P60584942.html,tops
Pure Cotton Striped Pocket T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_1449C_ZZ_X_EC_0",₹999.00,/pure-cotton-striped-pocket-t-shirt/p/P60581382.html,tops
Cotton Rich Printed Slim Fit T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7281_N4_X_EC_0",₹449.00,/cotton-rich-printed-slim-fit-t-shirt/p/P60582228.html,tops
Cotton Rich Slim Fit 3/4 Sleeve T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_9141_Z0_X_EC_0",₹299.00,/cotton-rich-slim-fit-3%2F4-sleeve-t-shirt/p/P22138465.html,tops
Cotton Rich Slim Fit T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7292_QY_X_EC_0",₹299.00,/cotton-rich-slim-fit-t-shirt/p/P60582543.html,tops
Linen Rich Vest Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_2037C_E0_X_EC_0",₹799.00,/linen-rich-vest-top/p/P60594019.html,tops
Linen Rich Printed T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_8615C_E8_X_EC_0",₹999.00,/linen-rich-printed-t-shirt/p/P60603681.html,tops
Linen Rich Striped T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_9615C_MJ_X_EC_0",₹999.00,/linen-rich-striped-t-shirt/p/P60603687.html,tops
Printed Frill Neck Tie Front Popover Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_8820_Y8_X_EC_0","₹1,499.00",/printed-frill-neck-tie-front-popover-blouse/p/P60610945.html,tops
Pure Cotton Lace Pocket T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_1469C_E2_X_EC_0",₹749.00,/pure-cotton-lace-pocket-t-shirt/p/P60581399.html,tops
Pure Cotton Broderie Puff Sleeve Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_6919W_QY_X_EC_0","₹1,499.00",/pure-cotton-broderie-puff-sleeve-blouse/p/P60592750.html,tops
Square Neck Puff Sleeve Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_6948W_VB_X_EC_0","₹1,249.00",/square-neck-puff-sleeve-top/p/P60592867.html,tops
Pure Cotton Broderie V-Neck Longline Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_2888V_KY_X_EC_90",₹999.00,/pure-cotton-broderie-v-neck-longline-blouse/p/P60597131.html,tops
Pure Cotton Broderie Detail Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_2244C_F0_X_EC_0",₹999.00,/pure-cotton-broderie-detail-top/p/P60598257.html,tops
Satin Collared Long Sleeve Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_5397_PU_X_EC_0",₹990.00,/satin-collared-long-sleeve-shirt/p/P60552853.html,tops
The Cotton Rich Crew Neck Sweatshirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_6237C_F0_X_EC_0","₹1,249.00",/the-cotton-rich-crew-neck-sweatshirt/p/P60513503.html,tops
Pure Cotton Broderie Frill Detail Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_5660_P6_X_EC_0","₹1,599.00",/pure-cotton-broderie-frill-detail-top/p/P60608687.html,tops
Pure Cotton Ruffle Vest,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_2931C_Z0_X_EC_0",₹799.00,/pure-cotton-ruffle-vest/p/P60594517.html,tops
Pure Linen Spread Collar Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T52_3599K_E2_X_EC_0","₹1,199.00",/pure-linen-spread-collar-shirt/p/P60535651.html,tops
Crew Neck Sweatshirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_4963C_UT_X_EC_0","₹1,199.00",/crew-neck-sweatshirt/p/P60680814.html,tops
Pure Cotton T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7312_FD_X_EC_0",₹299.00,/pure-cotton-t-shirt/p/P60710587.html,tops
Cotton Modal Blend Printed T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_3912_E7_X_EC_0",₹599.40,/cotton-modal-blend-printed-t-shirt/p/P60680109.html,tops
Cotton Blend Funnel Neck Long Sleeve Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_1990V_Y0_X_EC_0","₹1,499.00",/cotton-blend-funnel-neck-long-sleeve-top/p/P60749960.html,tops
Air-Yarn Crew Neck Knitted Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T38_8162_CS_X_EC_0","₹1,874.06",/air-yarn-crew-neck-knitted-top/p/P60742879.html,tops
Metallic Shimmer T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_5034C_F0_X_EC_0",₹899.40,/metallic-shimmer-t-shirt/p/P60753228.html,tops
Pure Cotton Everyday Fit T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7341_Y0_X_EC_0",₹499.00,/pure-cotton-everyday-fit-t-shirt/p/P60582580.html,tops
Cotton Rich Ribbed Slim Fit T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7254_P6_X_EC_0",₹999.00,/cotton-rich-ribbed-slim-fit-t-shirt/p/P60713974.html,tops
Pure Cotton Ribbon Appliqué Boxy T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_3212C_MM_X_EC_0","₹1,874.06",/pure-cotton-ribbon-appliqu%C3%A9-boxy-t-shirt/p/P60740561.html,tops
Square Neck Vest Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7175_E0_X_EC_0",₹479.40,/square-neck-vest-top/p/P60730612.html,tops
Pure Cotton Lace Insert V-Neck Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_1054J_Y0_X_EC_0","₹1,499.40",/pure-cotton-lace-insert-v-neck-top/p/P60762725.html,tops
Cotton Rich Slim Fit Premium T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7740_WD_X_EC_0",₹999.00,/cotton-rich-slim-fit-premium-t-shirt/p/P60724894.html,tops
Jersey Lace High Neck Blouse with Stretch,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_1007J_XE_X_EC_0","₹2,342.81",/jersey-lace-high-neck-blouse-with-stretch/p/P60762696.html,tops
Pure Cotton Denim V-Neck Buttoned Slim Fit Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7143W_JQ_X_EC_0","₹2,499.00",/pure-cotton-denim-v-neck-buttoned-slim-fit-shirt/p/P60778363.html,tops
Cotton Rich Premium Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_5707_YE_X_EC_0","₹1,039.20",/cotton-rich-premium-top/p/P60748400.html,tops
Second Skin Long Sleeve Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_3321_EN_X_EC_0","₹1,217.81",/second-skin-long-sleeve-top/p/P60735082.html,tops
Linen Rich Block Print Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T52_3812K_J4_X_EC_0","₹1,399.00",/linen-rich-block-print-blouse/p/P60706265.html,tops
Cotton Rich Crew Neck Sweatshirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T41_5821K_DP_X_EC_0",₹999.00,/cotton-rich-crew-neck-sweatshirt/p/P60706206.html,tops
Cotton Rich Broderie T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_2115C_Z0_X_EC_0","₹1,199.40",/cotton-rich-broderie-t-shirt/p/P60711809.html,tops
Crew Neck Cosy Sweatshirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_5056C_EN_X_EC_0","₹2,999.00",/crew-neck-cosy-sweatshirt/p/P60753209.html,tops
Cotton Rich Ribbed Scoop Neck Bra Vest Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_7153_IK_X_EC_0",₹779.40,/cotton-rich-ribbed-scoop-neck-bra-vest-top/p/P60716207.html?dwvar_P60716207_color=IK,tops
Band Neck Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T52_0386K_OO_X_EC_0",₹899.00,/band-neck-top/p/P60690378.html,tops
Cotton Rich Cosy Sweatshirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_3211E_Y0_X_EC_0","₹2,999.00",/cotton-rich-cosy-sweatshirt/p/P60762826.html,tops
Regular Fit Puff Sleeve Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_3908T_E0_X_EC_0","₹1,199.40",/regular-fit-puff-sleeve-top/p/P60728520.html,tops
Round Neck Blouse,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T43_3827_Y0_X_EC_0",₹999.00,/round-neck-blouse/p/P60688773.html,tops
Linen Rich Geometric Print Tie-Ups Neck Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T52_3811K_N4_X_EC_0","₹1,399.00",/linen-rich-geometric-print-tie-ups-neck-top/p/P60706267.html,tops
Relaxed Short Sleeve T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_8916_F0_X_EC_0",₹399.00,/relaxed-short-sleeve-t-shirt/p/P60432181.html,tops
Pure Cotton Embellished 'Lucky' T-Shirt,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T41_3207C_Y0_X_EC_0","₹1,874.06",/pure-cotton-embellished-lucky-t-shirt/p/P60735725.html,tops
Cotton Rich Embellished 3/4 Sleeves Top,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T43_1907K_Z0_X_EC_0","₹1,399.00",/cotton-rich-embellished-3%2F4-sleeves-top/p/P60706294.html,tops
Textured Shirred Mini Relaxed Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5666_Y0_X_EC_0","₹4,499.00",/textured-shirred-mini-relaxed-smock-dress/p/P60773048.html,dresses
Cupro Rich Spot Print Maxi Swing Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3459T_Y4_X_EC_0","₹10,999.00",/cupro-rich-spot-print-maxi-swing-dress/p/P60749937.html,dresses
Pure Cotton Checked Midi Cami Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9376_Y4_X_EC_90","₹3,499.00",/pure-cotton-checked-midi-cami-dress/p/P60752784.html,dresses
Beaded V-Neck Mini Fitted Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3476T_KH_X_EC_0","₹9,999.00",/beaded-v-neck-mini-fitted-shift-dress/p/P60763878.html,dresses
Satin Crepe Midaxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3465T_TT_X_EC_0","₹8,999.00",/satin-crepe-midaxi-dress/p/P60750198.html,dresses
Chiffon Floral Tie Neck Mini Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5679_Y4_X_EC_0","₹3,499.00",/chiffon-floral-tie-neck-mini-waisted-dress/p/P60773049.html,dresses
Snake Print V-Neck Frill Detail Midi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3536U_J4_X_EC_0","₹5,999.00",/snake-print-v-neck-frill-detail-midi-dress/p/P60771685.html,dresses
Mesh Printed Mini Skater Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9548_Y4_X_EC_0","₹2,999.00",/mesh-printed-mini-skater-dress/p/P60750890.html,dresses
Metallic Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2843_UB_X_EC_0","₹2,499.00",/metallic-mini-shift-dress/p/P60763607.html,dresses
Velvet Mini Skater Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4511_Y0_X_EC_0","₹1,999.20",/velvet-mini-skater-dress/p/P60763257.html,dresses
Cotton Rich Denim Round Neck Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9358_JH_X_EC_0","₹3,999.00",/cotton-rich-denim-round-neck-mini-shift-dress/p/P60762686.html,dresses
Sheer Frill Detail Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5665_Y0_X_EC_0","₹4,499.00",/sheer-frill-detail-midi-waisted-dress/p/P60760958.html,dresses
Cupro Rich Cape Detail Mini Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3440T_N3_X_EC_0","₹6,999.00",/cupro-rich-cape-detail-mini-dress/p/P60737936.html,dresses
Corduroy Midi Shirred Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5733_FS_X_EC_90","₹4,499.00",/corduroy-midi-shirred-waisted-dress/p/P60757918.html,dresses
Animal Print Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3446T_N4_X_EC_0","₹7,999.00",/animal-print-midaxi-column-dress/p/P60737942.html,dresses
Faux Leather Embellished Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_9881_Y0_X_EC_0","₹5,499.00",/faux-leather-embellished-mini-shift-dress/p/P60747567.html,dresses
Embellished Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_9891_Y0_X_EC_0","₹4,999.00",/embellished-mini-shift-dress/p/P60747473.html,dresses
Gold Jacquard V-Neck Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_9883_S0_X_EC_0","₹2,399.40",/gold-jacquard-v-neck-mini-shift-dress/p/P60747585.html,dresses
Jersey Knitted Lace Midaxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2298_C0_X_EC_0","₹3,999.00",/jersey-knitted-lace-midaxi-dress/p/P60762108.html,dresses
Jersey Round Neck Twist Front Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_8822_B8_X_EC_0","₹3,499.00",/jersey-round-neck-twist-front-dress/p/P60760096.html,dresses
Scoop Neck Mini Waisted Dress With Wool,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/MS_01_T50_3456T_Y0_X_EC_0","₹8,999.00",/scoop-neck-mini-waisted-dress-with-wool/p/P60746859.html,dresses
Ditsy Floral Ruched Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9753_Y4_X_EC_0","₹4,213.00",/ditsy-floral-ruched-midaxi-waisted-dress/p/P60737087.html,dresses
Jersey Ribbed Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9659_Y0_X_EC_0","₹2,342.81",/jersey-ribbed-midi-column-dress/p/P60753192.html,dresses
Funnel Neck Mini Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9599_Y0_X_EC_0","₹2,342.81",/funnel-neck-mini-smock-dress/p/P60748122.html,dresses
Georgette Ruffle Mini Tiered Relaxed Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9349_DQ_X_EC_0","₹3,499.00",/georgette-ruffle-mini-tiered-relaxed-dress/p/P60752818.html,dresses
Printed V-Neck Midi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9759_Y4_X_EC_0","₹3,499.00",/printed-v-neck-midi-tea-dress/p/P60737114.html,dresses
Pure Cotton Animal Print Midi T-Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9653_N4_X_EC_0","₹2,342.81",/pure-cotton-animal-print-midi-t-shirt-dress/p/P60748011.html,dresses
Checked Midaxi Drop Waist Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9722_Y4_X_EC_0","₹2,099.40",/checked-midaxi-drop-waist-dress/p/P60737287.html,dresses
Printed Ruffle Mini Relaxed Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9697_V4_X_EC_0","₹2,342.81",/printed-ruffle-mini-relaxed-smock-dress/p/P60744658.html,dresses
Satin Lace V-Neck Midaxi Slip Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_9882_Y0_X_EC_0","₹2,399.40",/satin-lace-v-neck-midaxi-slip-dress/p/P60747543.html,dresses
Printed V-Neck Tie Waist Mini Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9765_Y8_X_EC_0","₹2,342.81",/printed-v-neck-tie-waist-mini-tea-dress/p/P60737112.html,dresses
Denim Midaxi Drop Waist Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9657_HP_X_EC_0","₹3,999.00",/denim-midaxi-drop-waist-dress/p/P60748022.html,dresses
Slash Neck Ring Front Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_9894_Y0_X_EC_0","₹3,499.00",/slash-neck-ring-front-midi-waisted-dress/p/P60747435.html,dresses
Jersey Midi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_7829_SH_X_EC_0","₹2,999.00",/jersey-midi-dress/p/P60741848.html,dresses
Printed Ruched Sleeve Midaxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_9000_V4_X_EC_0","₹2,399.40",/printed-ruched-sleeve-midaxi-dress/p/P60746935.html,dresses
Polka Dot Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_7482_Y8_X_EC_0","₹2,999.00",/polka-dot-mini-shift-dress/p/P60747676.html,dresses
Jacquard Tie Detail Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_7693_KY_X_EC_0","₹3,499.00",/jacquard-tie-detail-mini-shift-dress/p/P60747003.html,dresses
Midaxi Waisted Dress,/on/demandware.static/Sites-mnsindia-Site/-/default/dwdd6af5d3/images/online_exclusive.png,"₹2,099.40",/midaxi-waisted-dress/p/P60747388.html,dresses
Plisse Printed V-Neck Midaxi Cami Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3415T_J4_X_EC_0","₹9,999.00",/plisse-printed-v-neck-midaxi-cami-dress/p/P60725011.html,dresses
High Waisted Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_7272K_XU_X_EC_0","₹1,499.00",/high-waisted-wide-leg-jeans/p/P60543604.html,jeans
Cotton Rich Denim Embellished Carrot Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_0157_XU_X_EC_0","₹4,499.00",/cotton-rich-denim-embellished-carrot-leg-jeans/p/P60761998.html,jeans
High Waisted Pintuck Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6251_QQ_X_EC_0","₹3,999.00",/high-waisted-pintuck-wide-leg-jeans/p/P60760536.html,jeans
Premium Mid-Rise Bootflare Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6062_QP_X_EC_0","₹4,499.00",/premium-mid-rise-bootflare-jeans/p/P60735467.html,jeans
Premium High Rise Denim Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6056_XA_X_EC_0","₹4,999.00",/premium-high-rise-denim-trousers/p/P60735448.html,jeans
Premium High Rise Authentic Slim Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6155_QQ_X_EC_0","₹4,499.00",/premium-high-rise-authentic-slim-jeans/p/P60735419.html,jeans
Premium Dart Detail Barrel Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6433_XU_X_EC_0","₹4,499.00",/premium-dart-detail-barrel-jeans/p/P60735456.html,jeans
