name,image,price
Linen Rich Kimono Sleeve Midi Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0787_Y0_X_EC_0","₹2,490.00"
Faux Leather Belted Midaxi Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_5047_Y0_X_EC_0","₹2,990.00"
Wool Blend V-Neck Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3294T_Y0_X_EC_0","₹4,490.00"
Geometric Round Neck Midaxi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4086_F4_X_EC_0","₹1,990.00"
Satin Sleeveless Jumpsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_5084_Y0_X_EC_0","₹2,990.00"
Cotton Rich Midi Skater Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6750_Y0_X_EC_0","₹1,790.00"
Cotton Rich Striped Midaxi Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_7953_E4_X_EC_0","₹3,490.00"
Plisse Round Neck Midi T-Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3288T_Y0_X_EC_0","₹2,990.00"
Jacquard Round Neck Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1989_Y0_X_EC_0","₹2,990.00"
Pure Cotton Pintuck Midaxi Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3775U_Q1_X_EC_0","₹1,990.00"
Cotton Rich Print Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6640_E4_X_EC_0","₹1,790.00"
Printed Round Neck Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4009_N4_X_EC_0","₹1,990.00"
Cotton Rich Broderie Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3784U_P6_X_EC_0","₹3,990.00"
Jersey Round Neck Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6400_J5_X_EC_0","₹1,190.00"
Linen Blend V-Neck Knee Length Swing Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0610_Y0_X_EC_0","₹1,990.00"
Jersey Midi Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6560_F0_X_EC_0",₹990.00
Plisse Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3106T_FD_X_EC_0","₹3,490.00"
Jersey Knee Length Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3451_A4_X_EC_0",₹990.00
Jersey Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6099_OK_X_EC_0","₹1,390.00"
Pure Cotton V-Neck Mini Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5770_Y0_X_EC_0","₹1,590.00"
Denim Tie Neck Puff Sleeve Mini Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3045X_HP_X_EC_0","₹1,190.00"
Jersey Round Neck Tie Waist Midi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_7791_KH_X_EC_0","₹1,490.00"
Pure Cotton Puff Sleeve Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6200_J5_X_EC_0","₹1,590.00"
Jersey Drawstring Sleeveless Playsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_9776_Y0_X_EC_0",₹990.00
